Gene_set	Z_score(n-LEGO)	P_value(n-LEGO)	Z_score(e-LEGO)	P_value(e-LEGO)	gsSize	gsSize_net	intSize	intSize_net	overlapSize	InterestingGeneListID
96	-0.273870	0.607915	-0.414575	0.660800	22	20	158	148	0	2
97	-0.104433	0.541588	1.020781	0.153679	17	14	158	148	1	2
98	-0.122197	0.548629	1.165703	0.121867	23	20	158	148	1	2
99	-0.325721	0.627694	0.340469	0.366752	38	35	158	148	0	2
100	-0.188183	0.574636	0.707890	0.239507	16	14	158	148	1	2
101	-0.254424	0.600422	1.366206	0.085937	17	17	158	148	0	2
102	-0.312218	0.622573	-0.914577	0.820410	27	26	158	148	0	2
103	-0.225932	0.589377	0.071983	0.471308	33	25	158	148	0	2
104	0.171196	0.432035	-0.790910	0.785822	26	22	158	148	1	2
105	-0.321914	0.626253	-0.268325	0.605782	23	22	158	148	0	2
106	-0.293009	0.615251	-0.695276	0.756743	22	20	158	148	0	2
107	-0.362329	0.641464	-0.219036	0.586693	38	33	158	148	0	2
108	2.998264	0.001358	0.928157	0.176663	23	19	158	148	1	2
109	-0.306950	0.620569	-0.777202	0.781777	46	39	158	148	1	2
110	-0.266057	0.604909	-0.255107	0.600686	13	11	158	148	0	2
111	0.562404	0.286921	0.756309	0.224732	12	10	158	148	1	2
112	-0.340803	0.633388	-0.302780	0.618981	31	24	158	148	0	2
113	3.030726	0.001220	0.769697	0.220740	11	10	158	148	1	2
114	-0.398944	0.655056	-0.887241	0.813062	87	74	158	148	0	2
115	-0.187030	0.574184	1.046222	0.147729	25	21	158	148	1	2
116	-0.229268	0.590674	0.307976	0.379050	58	50	158	148	2	2
117	-0.234635	0.592759	-0.270074	0.606455	18	16	158	148	0	2
118	-0.165803	0.565846	3.298380	0.000486	11	8	158	148	0	2
119	-0.294130	0.615680	0.555316	0.289339	23	18	158	148	0	2
120	-0.314726	0.623526	-0.308979	0.621341	23	22	158	148	0	2
121	-0.279630	0.610127	-0.494258	0.689487	15	14	158	148	0	2
122	-0.256651	0.601282	-0.256579	0.601254	18	17	158	148	0	2
123	-0.227860	0.590127	-0.070504	0.528104	29	23	158	148	0	2
124	-0.343508	0.634406	-0.186516	0.573983	56	51	158	148	0	2
125	0.017627	0.492968	-0.018745	0.507478	24	17	158	148	1	2
126	-0.246167	0.597229	0.561540	0.287215	23	18	158	148	0	2
127	-0.286428	0.612733	0.134815	0.446379	24	17	158	148	0	2
128	-0.151849	0.560348	0.942243	0.173034	17	17	158	148	1	2
129	-0.247767	0.597848	-0.412590	0.660072	15	15	158	148	0	2
130	-0.189892	0.575306	-0.092503	0.536851	15	12	158	148	0	2
131	-0.239451	0.594627	0.100162	0.460108	13	11	158	148	0	2
132	-0.346693	0.635604	0.295802	0.383691	40	33	158	148	0	2
133	-0.238131	0.594115	-0.511907	0.695697	16	15	158	148	0	2
134	-0.308939	0.621326	-0.658687	0.745099	32	28	158	148	1	2
135	-0.243916	0.596357	-0.276213	0.608815	20	13	158	148	0	2
136	-0.281835	0.610973	0.132056	0.447470	23	21	158	148	0	2
137	-0.219308	0.586799	0.224680	0.411114	12	11	158	148	0	2
138	-0.188674	0.574829	-0.270553	0.606640	27	23	158	148	1	2
139	-0.194001	0.576915	0.256965	0.398603	11	9	158	148	0	2
140	-0.244229	0.596479	-0.491582	0.688540	31	25	158	148	1	2
141	-0.279686	0.610148	-0.493702	0.689290	14	13	158	148	0	2
142	-0.238917	0.594420	-0.678028	0.751289	14	12	158	148	0	2
143	-0.447648	0.672830	-0.239120	0.594499	28	25	158	148	0	2
144	-0.224844	0.588954	-0.390268	0.651852	15	12	158	148	0	2
145	-0.261410	0.603118	-0.195907	0.577661	18	16	158	148	0	2
146	-0.236446	0.593462	1.697159	0.044833	12	11	158	148	0	2
147	-0.236715	0.593566	-0.226486	0.589592	23	22	158	148	0	2
148	-0.233761	0.592420	-0.819138	0.794020	23	20	158	148	0	2
149	-0.293303	0.615364	0.769456	0.220811	20	17	158	148	0	2
150	-0.211988	0.583945	-1.310978	0.908696	13	11	158	148	0	2
151	-0.395042	0.653616	0.142342	0.443405	42	39	158	148	0	2
152	-0.278992	0.609882	-0.509698	0.694923	26	25	158	148	0	2
153	-0.266208	0.604967	-0.081416	0.532445	17	17	158	148	0	2
154	-0.212503	0.584146	-0.357507	0.639660	11	9	158	148	0	2
155	-0.301630	0.618542	0.267227	0.394647	24	19	158	148	1	2
156	-0.270968	0.606799	-0.485552	0.686403	15	11	158	148	0	2
157	-0.222023	0.587856	-1.180300	0.883178	13	11	158	148	0	2
158	-0.299163	0.617602	0.488433	0.312622	26	19	158	148	0	2
159	-0.191122	0.575788	-0.625764	0.734385	17	13	158	148	0	2
160	-0.216852	0.585842	0.840923	0.200195	14	14	158	148	0	2
161	-0.219770	0.586979	-0.559332	0.712110	11	10	158	148	0	2
162	-0.302609	0.618916	0.940809	0.173401	32	25	158	148	0	2
163	-0.202613	0.580285	-0.715503	0.763059	12	10	158	148	0	2
164	-0.305051	0.619846	-1.139695	0.874570	21	19	158	148	0	2
165	2.650287	0.004021	0.176680	0.429880	18	15	158	148	1	2
166	-0.237303	0.593794	0.038437	0.484670	22	21	158	148	0	2
167	-0.246516	0.597364	-0.626749	0.734709	18	16	158	148	0	2
168	-0.235383	0.593049	-0.421457	0.663317	19	15	158	148	0	2
169	-0.245844	0.597104	0.841010	0.200171	23	14	158	148	0	2
170	-0.252368	0.599627	-0.781551	0.783065	21	16	158	148	0	2
171	-0.243311	0.596123	-0.917734	0.821248	16	15	158	148	0	2
172	-0.247795	0.597859	-0.193596	0.576757	13	12	158	148	0	2
173	-0.279837	0.610207	1.966123	0.024642	16	14	158	148	0	2
174	-0.202084	0.580078	-0.165458	0.565710	10	7	158	148	0	2
175	-0.222965	0.588223	0.444790	0.328236	12	11	158	148	0	2
176	-0.260001	0.602575	1.813327	0.034891	21	17	158	148	0	2
177	-0.232920	0.592093	-0.234401	0.592668	15	13	158	148	0	2
178	-0.250237	0.598804	4.001210	0.000032	29	27	158	148	0	2
179	-0.282982	0.611413	0.062449	0.475103	33	26	158	148	0	2
180	-0.301578	0.618523	-0.747099	0.772748	37	33	158	148	0	2
181	-0.307601	0.620817	-0.159270	0.563274	37	31	158	148	0	2
182	-0.260324	0.602699	-0.804618	0.789825	20	18	158	148	0	2
183	-0.232352	0.591872	0.119025	0.452628	10	9	158	148	0	2
184	-0.268737	0.605941	0.043329	0.482719	16	15	158	148	0	2
185	-0.201696	0.579926	-1.483525	0.938028	11	10	158	148	0	2
186	-0.151479	0.560203	-0.358713	0.640111	18	17	158	148	1	2
187	-0.209406	0.582938	1.053363	0.146087	10	10	158	148	0	2
188	-0.262607	0.603580	0.043475	0.482661	19	18	158	148	0	2
189	-0.228829	0.590504	1.275821	0.101009	15	12	158	148	0	2
190	-0.376214	0.646640	-0.299869	0.617871	49	40	158	148	0	2
191	-0.276237	0.608824	0.606077	0.272232	14	12	158	148	0	2
192	-0.273868	0.607914	0.724252	0.234455	14	12	158	148	0	2
193	-0.237088	0.593711	-0.588945	0.722145	15	13	158	148	0	2
194	-0.279111	0.609928	-0.347786	0.636014	18	17	158	148	0	2
195	-0.277121	0.609164	-0.579743	0.719045	19	15	158	148	0	2
196	-0.236526	0.593493	2.565119	0.005157	19	18	158	148	0	2
197	-0.252673	0.599745	-1.059374	0.856525	17	16	158	148	0	2
198	-0.244022	0.596398	-0.967913	0.834260	8	7	158	148	0	2
199	-0.273333	0.607709	0.957297	0.169209	21	17	158	148	0	2
200	0.283609	0.388355	-0.352035	0.637609	15	11	158	148	1	2
201	-0.198711	0.578759	1.308457	0.095359	10	9	158	148	0	2
202	-0.324108	0.627084	-0.615543	0.731014	37	28	158	148	1	2
203	-0.270099	0.606465	-0.510215	0.695104	25	23	158	148	0	2
204	-0.285004	0.612188	0.229884	0.409091	29	24	158	148	0	2
205	-0.233781	0.592427	-0.412576	0.660067	18	15	158	148	0	2
206	0.855715	0.196078	0.648381	0.258369	37	33	158	148	1	2
207	-0.284735	0.612085	-0.558223	0.711731	24	22	158	148	0	2
208	-0.352839	0.637911	-0.117607	0.546811	27	24	158	148	0	2
209	-0.243802	0.596313	-0.259263	0.602290	13	13	158	148	0	2
210	-0.195809	0.577623	0.287059	0.387034	21	17	158	148	1	2
211	-0.227315	0.589915	-0.202060	0.580068	12	10	158	148	0	2
212	-0.292805	0.615173	1.105698	0.134429	17	16	158	148	0	2
213	-0.224506	0.588823	0.381334	0.351478	18	13	158	148	0	2
214	-0.302886	0.619021	-0.545711	0.707438	29	22	158	148	0	2
215	-0.221500	0.587653	0.822332	0.205444	11	11	158	148	0	2
216	-0.266250	0.604983	-0.646558	0.741178	26	21	158	148	0	2
217	-0.281131	0.610703	1.585369	0.056441	20	17	158	148	0	2
218	2.290772	0.010988	1.092933	0.137212	62	52	158	148	1	2
219	-0.430690	0.666683	-0.643335	0.740131	32	26	158	148	0	2
220	-0.282075	0.611065	1.137027	0.127763	27	20	158	148	0	2
221	-0.263803	0.604041	0.029905	0.488071	28	24	158	148	1	2
222	0.058091	0.476838	1.732223	0.041617	34	27	158	148	1	2
223	0.089116	0.464495	2.585149	0.004867	26	23	158	148	1	2
224	-0.275166	0.608413	-0.010297	0.504108	25	23	158	148	0	2
225	-0.344186	0.634661	-0.861408	0.805962	42	36	158	148	0	2
226	-0.257242	0.601510	-0.494928	0.689723	17	14	158	148	0	2
227	-0.228926	0.590541	-0.674097	0.750037	16	16	158	148	0	2
228	-0.335275	0.631305	-0.212570	0.584173	55	51	158	148	0	2
229	-0.816279	0.793198	-1.423340	0.928281	135	112	158	148	0	2
230	-0.491164	0.688392	-0.008162	0.503256	159	136	158	148	2	2
231	0.235564	0.406886	-0.175000	0.569462	98	83	158	148	1	2
232	-0.305861	0.620155	-0.365798	0.642760	32	27	158	148	0	2
233	-0.204190	0.580901	-0.672241	0.749445	31	25	158	148	0	2
234	-0.286492	0.612758	0.329143	0.371024	34	28	158	148	0	2
235	-0.400508	0.655632	-0.886947	0.812982	44	34	158	148	0	2
236	-0.208281	0.582499	-0.316425	0.624171	11	7	158	148	0	2
237	-0.301291	0.618413	-0.370671	0.644577	44	39	158	148	1	2
238	-0.308312	0.621088	0.121640	0.451592	54	43	158	148	1	2
239	-0.287607	0.613185	-0.134385	0.553452	29	26	158	148	0	2
240	-0.373916	0.645785	1.129480	0.129348	42	32	158	148	0	2
241	-0.254108	0.600300	-0.263510	0.603928	18	13	158	148	0	2
242	-0.304335	0.619573	-0.578618	0.718665	40	37	158	148	0	2
243	-0.260782	0.602876	-0.514110	0.696469	22	20	158	148	0	2
244	-0.291814	0.614794	1.728389	0.041959	10	7	158	148	0	2
245	-0.266514	0.605085	-0.080097	0.531920	26	23	158	148	0	2
246	-0.342537	0.634041	0.018216	0.492733	50	40	158	148	0	2
247	-0.352299	0.637708	0.075233	0.470014	52	40	158	148	0	2
248	-0.369633	0.644190	1.902755	0.028536	46	40	158	148	0	2
249	4.311208	0.000008	1.713243	0.043334	16	12	158	148	1	2
250	-0.263897	0.604077	1.692500	0.045275	30	23	158	148	0	2
251	-0.282554	0.611249	4.102962	0.000020	44	36	158	148	1	2
252	3.286159	0.000508	1.215435	0.112100	21	18	158	148	1	2
253	-0.209697	0.583051	2.085270	0.018522	22	19	158	148	0	2
254	-0.265974	0.604877	1.983180	0.023674	15	14	158	148	0	2
255	-0.284543	0.612011	3.375926	0.000368	26	23	158	148	0	2
256	0.047748	0.480958	-0.098756	0.539335	49	40	158	148	1	2
257	-0.171231	0.567981	-0.076945	0.530667	54	46	158	148	1	2
258	-0.249928	0.598684	1.410512	0.079194	25	22	158	148	0	2
259	0.327337	0.371706	1.026542	0.152318	77	71	158	148	1	2
260	-0.223614	0.588475	0.275037	0.391644	33	30	158	148	0	2
261	-0.305681	0.620086	-0.507874	0.694283	58	48	158	148	0	2
262	-0.274974	0.608339	-0.236741	0.593576	29	25	158	148	0	2
263	-0.280250	0.610365	-0.388962	0.651369	19	17	158	148	0	2
264	3.645776	0.000133	0.558235	0.288342	40	35	158	148	1	2
265	4.136145	0.000018	4.372921	0.000006	26	22	158	148	1	2
266	-0.218340	0.586422	2.397875	0.008245	14	13	158	148	0	2
267	3.195794	0.000697	1.782634	0.037323	15	15	158	148	2	2
268	2.253910	0.012101	-0.099069	0.539459	40	40	158	148	2	2
269	-0.247679	0.597814	-0.095810	0.538165	16	14	158	148	0	2
270	-0.314120	0.623296	-0.462149	0.678051	33	28	158	148	0	2
271	-0.324202	0.627119	-0.599335	0.725626	34	29	158	148	0	2
272	-0.209124	0.582828	0.346552	0.364464	17	13	158	148	0	2
273	3.637443	0.000138	-0.454365	0.675253	16	13	158	148	1	2
274	-0.427579	0.665550	0.612630	0.270060	24	18	158	148	0	2
275	-0.319036	0.625162	-0.510212	0.695103	16	12	158	148	0	2
276	-0.187979	0.574556	-0.647673	0.741539	11	10	158	148	0	2
277	-0.408077	0.658416	-0.200707	0.579539	64	53	158	148	0	2
278	-0.270761	0.606720	0.050961	0.479678	41	36	158	148	0	2
279	-0.247051	0.597571	-0.237779	0.593979	15	15	158	148	0	2
280	-0.231509	0.591545	0.337824	0.367748	10	9	158	148	0	2
281	-0.333535	0.630648	0.190700	0.424380	23	21	158	148	0	2
282	-0.248927	0.598297	-0.419524	0.662611	13	11	158	148	0	2
283	-0.378278	0.647407	-0.386523	0.650466	41	31	158	148	0	2
284	-0.417855	0.662000	-0.239977	0.594831	70	59	158	148	0	2
285	-0.454326	0.675239	-0.333871	0.630774	72	59	158	148	0	2
286	-0.342222	0.633922	-0.076905	0.530651	51	43	158	148	0	2
287	-0.258307	0.601921	0.149089	0.440742	22	21	158	148	0	2
288	-0.295507	0.616206	-0.502058	0.692238	44	30	158	148	0	2
289	1.731418	0.041689	0.947231	0.171761	88	81	158	148	2	2
290	0.013737	0.494520	-0.433024	0.667532	59	51	158	148	1	2
291	-0.421318	0.663266	0.024874	0.490078	29	26	158	148	0	2
292	-0.378902	0.647639	-0.935855	0.826012	36	34	158	148	2	2
293	-0.447812	0.672890	-0.225852	0.589346	36	32	158	148	0	2
294	-0.801421	0.788896	-0.472315	0.681690	128	95	158	148	0	2
295	-0.532704	0.702945	-0.399381	0.655217	48	41	158	148	0	2
296	-0.348002	0.636095	1.991514	0.023212	24	21	158	148	0	2
297	-0.296184	0.616464	-0.553076	0.709968	69	63	158	148	0	2
298	-0.276701	0.609002	-0.511601	0.695590	35	28	158	148	0	2
299	-0.395601	0.653823	-0.795708	0.787228	44	41	158	148	0	2
300	-0.332339	0.630196	-0.142693	0.556735	23	21	158	148	0	2
301	-0.303163	0.619127	-1.126305	0.871657	28	23	158	148	0	2
302	-0.222250	0.587945	-1.301665	0.906981	14	11	158	148	0	2
303	-0.526407	0.700759	-0.884028	0.812187	267	227	158	148	1	2
304	-0.099675	0.539700	-0.747173	0.772771	87	81	158	148	2	2
305	-0.329558	0.629145	0.300314	0.381969	178	150	158	148	1	2
306	1.350901	0.088364	1.971181	0.024352	267	214	158	148	4	2
307	-0.521555	0.699069	0.117920	0.453065	190	163	158	148	0	2
308	-0.354699	0.638608	-0.356226	0.639180	76	66	158	148	1	2
309	-0.428225	0.665786	-0.168621	0.566955	272	220	158	148	2	2
310	-0.609661	0.729065	-0.866423	0.807352	128	103	158	148	1	2
311	-0.597451	0.724996	-0.187473	0.574358	114	94	158	148	0	2
312	2.355123	0.009258	-0.506153	0.693678	69	49	158	148	2	2
313	-0.523290	0.699674	-0.740052	0.770606	138	118	158	148	0	2
314	1.835284	0.033232	1.887415	0.029552	38	32	158	148	2	2
315	-0.390408	0.651904	-0.494550	0.689590	35	29	158	148	0	2
316	1.170919	0.120816	1.103682	0.134866	121	99	158	148	1	2
317	-0.534426	0.703541	-0.365935	0.642811	183	151	158	148	1	2
318	-0.464312	0.678827	-0.586014	0.721160	78	66	158	148	0	2
319	-0.353834	0.638284	-0.920684	0.822028	52	47	158	148	0	2
320	-0.382398	0.648937	0.181254	0.428084	88	75	158	148	0	2
321	-0.488345	0.687394	-1.248838	0.896960	80	71	158	148	0	2
322	-0.350345	0.636975	-0.339455	0.632880	115	100	158	148	0	2
323	-0.441321	0.670542	-0.735048	0.769078	151	134	158	148	2	2
324	-0.168793	0.567023	-0.114773	0.545689	25	22	158	148	1	2
325	1.157816	0.123470	0.803531	0.210834	47	38	158	148	1	2
326	-0.419227	0.662502	-0.946171	0.828692	56	53	158	148	0	2
327	-0.412247	0.659946	-0.548015	0.708231	86	72	158	148	0	2
328	-0.004898	0.501954	-0.765512	0.778295	129	117	158	148	1	2
329	-0.395576	0.653814	-0.786126	0.784415	76	63	158	148	0	2
330	-0.596000	0.724511	-0.923999	0.822903	201	175	158	148	2	2
331	-0.428833	0.666007	-0.904140	0.817624	84	74	158	148	0	2
332	-0.080537	0.532096	0.279636	0.389879	134	118	158	148	2	2
333	-0.394171	0.653295	-0.704082	0.759504	75	63	158	148	1	2
334	0.451730	0.325732	-0.142434	0.556633	134	113	158	148	1	2
335	-0.387547	0.650845	-0.360608	0.640820	90	77	158	148	1	2
336	2.038954	0.020727	1.031922	0.151054	69	58	158	148	2	2
337	-0.420388	0.662926	-0.220646	0.587320	89	67	158	148	0	2
338	-0.285041	0.612202	0.310537	0.378076	17	14	158	148	0	2
339	0.423728	0.335882	1.033659	0.150648	102	90	158	148	2	2
340	-0.323311	0.626782	-0.806325	0.790321	62	46	158	148	2	2
341	-0.402263	0.656278	0.184330	0.426877	71	57	158	148	0	2
342	-0.438918	0.669672	0.795325	0.213212	56	44	158	148	1	2
343	0.027007	0.489227	1.389966	0.082270	155	134	158	148	4	2
344	-0.381970	0.648778	0.987164	0.161781	88	75	158	148	0	2
345	-0.204351	0.580964	1.059432	0.144702	137	111	158	148	1	2
346	-0.484537	0.686043	-0.206480	0.581795	108	92	158	148	1	2
347	-0.443726	0.671413	0.439682	0.330084	75	64	158	148	0	2
348	-0.444431	0.671668	-0.722352	0.765178	79	70	158	148	0	2
349	-0.499927	0.691488	-0.130197	0.551796	97	86	158	148	0	2
350	0.018738	0.492525	0.550194	0.291093	118	99	158	148	1	2
351	-0.353129	0.638020	-0.364161	0.642148	48	42	158	148	0	2
352	-0.195643	0.577558	-0.114696	0.545658	13	12	158	148	0	2
353	-0.408605	0.658610	-0.555610	0.710836	70	61	158	148	0	2
354	-0.531826	0.702641	-0.748649	0.773218	126	113	158	148	0	2
355	-0.350355	0.636979	-0.565933	0.714361	70	63	158	148	0	2
356	-0.349801	0.636771	-0.258694	0.602070	389	231	158	148	2	2
357	-0.238390	0.594216	2.340260	0.009635	52	25	158	148	0	2
358	-0.411427	0.659646	-0.081314	0.532404	216	176	158	148	4	2
359	-0.505967	0.693613	-0.334092	0.630858	137	119	158	148	0	2
360	-0.408194	0.658459	-0.611552	0.729692	101	91	158	148	0	2
361	-0.503650	0.692799	-1.017590	0.846584	86	76	158	148	0	2
362	-0.284926	0.612157	-0.645420	0.740808	102	86	158	148	2	2
363	-0.418993	0.662417	-0.672749	0.749607	67	57	158	148	0	2
364	-0.339195	0.632782	-0.317662	0.624640	47	43	158	148	1	2
365	-0.413085	0.660254	-0.424153	0.664301	44	39	158	148	0	2
366	0.059333	0.476343	-0.507746	0.694238	25	20	158	148	1	2
367	-0.396283	0.654075	0.147905	0.441209	42	39	158	148	0	2
368	-0.279331	0.610012	0.669588	0.251560	44	35	158	148	0	2
369	-0.239469	0.594634	0.913074	0.180602	23	19	158	148	0	2
370	-0.764566	0.778011	-1.488668	0.938840	169	143	158	148	1	2
371	-0.805772	0.790161	-1.422941	0.928215	133	112	158	148	0	2
372	-0.400789	0.655736	0.253325	0.400009	53	44	158	148	1	2
373	-0.812708	0.792168	-1.295716	0.905878	185	156	158	148	0	2
374	-0.332482	0.630250	0.537948	0.295306	35	32	158	148	0	2
375	-0.346190	0.635415	1.764380	0.038834	56	42	158	148	0	2
376	-0.403328	0.656671	0.585945	0.278956	68	52	158	148	1	2
377	-0.377047	0.646950	1.445709	0.074130	59	44	158	148	0	2
378	0.659446	0.254805	0.680624	0.248055	72	62	158	148	2	2
379	-0.536045	0.704102	-0.959825	0.832201	328	280	158	148	4	2
380	-0.405658	0.657527	-0.885407	0.812563	62	56	158	148	1	2
381	-0.291419	0.614643	-0.795377	0.787131	70	66	158	148	1	2
382	-0.301066	0.618327	-0.803121	0.789390	70	65	158	148	2	2
383	-0.376841	0.646873	-0.884498	0.812315	52	46	158	148	2	2
384	-0.327231	0.628265	-0.674227	0.750079	65	57	158	148	2	2
385	-0.414481	0.660765	-1.008533	0.844378	89	77	158	148	2	2
386	-0.122142	0.548608	-0.308122	0.621016	29	25	158	148	1	2
387	1.179109	0.119178	-0.099041	0.539448	55	51	158	148	2	2
388	0.121356	0.451705	-0.846681	0.801847	71	60	158	148	2	2
389	-0.007391	0.502949	-0.162537	0.564560	42	34	158	148	1	2
390	-0.308712	0.621240	-0.689248	0.754844	73	63	158	148	1	2
391	-0.380583	0.648263	-0.661602	0.746037	60	50	158	148	1	2
392	-0.212826	0.584272	-0.979040	0.837068	84	73	158	148	1	2
393	-0.225861	0.589350	-0.867171	0.807559	54	46	158	148	2	2
394	-0.345255	0.635063	-0.512975	0.696071	30	27	158	148	0	2
395	-0.431595	0.667012	-0.385136	0.649952	53	47	158	148	0	2
396	1.634351	0.051093	4.238739	0.000011	140	94	158	148	5	2
397	-0.413832	0.660527	-0.391688	0.652377	38	35	158	148	0	2
398	-0.414438	0.660750	-0.397517	0.654530	42	34	158	148	0	2
399	-0.295078	0.616042	1.247354	0.106134	35	28	158	148	0	2
400	1.616232	0.053022	0.156879	0.437670	85	77	158	148	1	2
401	1.425965	0.076939	-0.255307	0.600763	76	68	158	148	2	2
402	1.666461	0.047811	0.259515	0.397619	92	83	158	148	1	2
403	-0.348464	0.636269	-0.155740	0.561883	73	63	158	148	1	2
404	-0.255485	0.600832	3.269112	0.000539	18	14	158	148	0	2
405	2.445828	0.007226	1.025206	0.152633	222	129	158	148	3	2
406	-0.186035	0.573794	-0.732015	0.768149	12	10	158	148	0	2
407	-0.334407	0.630977	-0.254801	0.600567	23	22	158	148	0	2
408	-0.329595	0.629160	-0.918338	0.821408	24	16	158	148	0	2
409	-0.428391	0.665846	-0.801689	0.788974	48	36	158	148	0	2
410	-0.258398	0.601956	0.422029	0.336502	13	11	158	148	0	2
411	-0.238440	0.594235	0.141575	0.443708	27	22	158	148	0	2
412	-0.254990	0.600640	-0.695045	0.756671	40	31	158	148	1	2
413	-0.287226	0.613038	-1.135872	0.873742	22	20	158	148	0	2
414	4.541775	0.000003	0.764216	0.222369	74	43	158	148	3	2
415	-0.381653	0.648661	-0.587434	0.721637	31	19	158	148	0	2
416	-0.298401	0.617311	-1.198771	0.886982	14	12	158	148	0	2
417	-0.234674	0.592774	1.855872	0.031736	10	9	158	148	0	2
418	-0.216201	0.585588	-0.246595	0.597395	19	16	158	148	0	2
419	-0.305233	0.619916	-0.200236	0.579355	27	24	158	148	0	2
420	-0.238535	0.594272	-0.526541	0.700805	15	15	158	148	0	2
421	-0.203044	0.580453	0.378510	0.352526	11	8	158	148	0	2
422	-0.410227	0.659206	-0.401617	0.656040	113	91	158	148	0	2
423	-0.565976	0.714376	-0.093683	0.537320	65	58	158	148	0	2
424	-0.543293	0.706605	-0.536394	0.704223	49	44	158	148	0	2
425	-0.232125	0.591784	0.061715	0.475395	10	10	158	148	0	2
426	-0.243128	0.596052	-0.544238	0.706931	19	19	158	148	0	2
427	-0.232545	0.591947	-0.519740	0.698436	35	32	158	148	0	2
428	-0.223152	0.588296	-0.575734	0.717689	10	9	158	148	0	2
429	-0.554972	0.710618	-0.575702	0.717678	217	181	158	148	2	2
430	-0.297753	0.617063	0.009994	0.496013	16	16	158	148	0	2
431	-0.333801	0.630748	0.609712	0.271026	23	17	158	148	0	2
432	7.387337	0.000000	2.758805	0.002901	10	7	158	148	2	2
433	-0.204385	0.580977	2.766177	0.002836	10	7	158	148	0	2
434	-0.409635	0.658988	-0.892093	0.814378	78	62	158	148	0	2
435	-0.711117	0.761697	-0.743604	0.771687	396	329	158	148	3	2
436	-0.535665	0.703970	-0.433071	0.667549	48	44	158	148	0	2
437	-0.312801	0.622795	-0.477082	0.683391	18	15	158	148	0	2
438	-0.271308	0.606930	-0.411912	0.659823	32	28	158	148	0	2
439	-0.247517	0.597751	-0.021952	0.508757	14	12	158	148	0	2
440	-0.858414	0.805130	-1.485518	0.938343	141	118	158	148	0	2
441	-0.284196	0.611878	-0.437924	0.669311	36	32	158	148	0	2
442	-0.565873	0.714340	0.143547	0.442929	76	69	158	148	0	2
443	-0.217429	0.586067	0.278858	0.390177	24	21	158	148	1	2
444	-0.380982	0.648412	-0.857004	0.804737	74	64	158	148	0	2
445	1.001041	0.158403	-0.235295	0.593015	120	108	158	148	3	2
446	-0.250274	0.598818	-0.241650	0.595479	18	12	158	148	0	2
447	-0.218727	0.586573	1.522364	0.063959	9	8	158	148	0	2
448	-0.197799	0.578402	-0.342074	0.633866	13	10	158	148	0	2
449	-0.555116	0.710667	0.085355	0.465990	61	55	158	148	0	2
450	0.953851	0.170080	1.158445	0.123341	116	69	158	148	3	2
451	-0.275291	0.608461	-0.475501	0.682827	37	29	158	148	0	2
452	-0.331201	0.629766	-1.129431	0.872341	25	18	158	148	0	2
453	-0.243858	0.596335	-0.539898	0.705434	17	14	158	148	0	2
454	4.188030	0.000014	1.915814	0.027694	129	112	158	148	3	2
455	-0.276372	0.608876	3.229551	0.000620	21	16	158	148	0	2
456	-0.354271	0.638448	2.420367	0.007752	70	54	158	148	1	2
457	-0.291552	0.614694	-0.931451	0.824861	19	17	158	148	0	2
458	-0.227392	0.589945	-0.368814	0.643885	11	10	158	148	0	2
459	-0.256297	0.601145	1.370192	0.085314	19	16	158	148	0	2
460	-0.229162	0.590633	-0.841196	0.800302	51	43	158	148	0	2
461	-0.332403	0.630220	2.445637	0.007230	60	52	158	148	1	2
462	-0.253096	0.599909	1.259239	0.103972	17	15	158	148	0	2
